date,time,condo_id,crab_id,outcome,sex,hemo_col,hemo_ri,status,shell_hardness,black_light_fluorescence,photo_id,fed,Post-molt CW (mm),Post-molt mass (g),digital_ri,ca,Notes/Observations
8/10/22,17:47,CML,K-GGR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,K-GGR,Removed,F,4,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,K-GGR,Removed,F,5,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,K-GGR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/12/22,11:45,CML,K-GRR,Dead,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
7/14/22,0:20,CML,K-GRR,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/15/22,11:30,CML,K-GRR,Dead,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,no change
7/18/22,11:05,CML,K-GRR,Dead,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,no change
7/19/22,13:00,CML,K-GRR,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/21/22,14:40,CML,K-GRR,Dead,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,no change
7/22/22,12:50,CML,K-GRR,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/26/22,12:00,CML,K-GRR,Dead,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
7/27/22,15:25,CML,K-GRR,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,K-GRR,Dead,F,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,K-GRR,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,K-GRR,Dead,F,2,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,K-GRR,Dead,F,3,4.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,K-GRR,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,K-GRR,Dead,F,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,K-GRR,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,* most look like they have weak halos
7/14/22,0:20,CML,K-GRW,gravid,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
7/15/22,11:30,CML,K-GRW,gravid,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/18/22,11:05,CML,K-GRW,gravid,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/19/22,13:00,CML,K-GRW,gravid,F,3,8,A,3,NA,NA,N,NA,NA,NA,NA,egger
7/21/22,14:40,CML,K-GRW,gravid,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/22/22,12:50,CML,K-GRW,gravid,F,3,2,A,3,NA,NA,N,NA,NA,NA,NA,
7/26/22,12:00,CML,K-GRW,gravid,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/27/22,15:25,CML,K-GRW,gravid,F,4,6,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,K-GRW,gravid,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,K-GRW,gravid,F,4,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,K-GRW,gravid,F,NA,NA,A,NA,NA,NA,N,NA,NA,NA,NA,egger
7/14/22,0:20,CML,K-GW,Missing,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
7/15/22,11:30,CML,K-GW,Missing,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/18/22,11:05,CML,K-GW,Missing,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/19/22,13:00,CML,K-GW,Missing,F,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
7/21/22,14:40,CML,K-GW,Missing,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/22/22,12:50,CML,K-GW,Missing,F,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
7/26/22,12:00,CML,K-GW,Missing,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/27/22,15:25,CML,K-GW,Missing,F,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,K-GW,Missing,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,K-GW,Missing,F,4,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,K-GW,Missing,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,K-GW,Missing,F,4,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,K-GW,Missing,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,K-GW,Missing,F,4,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,K-GW,Missing,F,NA,NA,MIA,NA,NA,NA,N,NA,NA,NA,NA,
7/14/22,0:20,CML,K-GWK,Removed,F,2,4,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
7/15/22,11:30,CML,K-GWK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/18/22,11:05,CML,K-GWK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/19/22,13:00,CML,K-GWK,Removed,F,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
7/21/22,14:40,CML,K-GWK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/22/22,12:50,CML,K-GWK,Removed,F,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
7/26/22,12:00,CML,K-GWK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/27/22,15:25,CML,K-GWK,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,K-GWK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,K-GWK,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,K-GWK,Removed,F,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,K-GWK,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,K-GWK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,K-GWK,Removed,F,1,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,K-GWK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,K-GWK,Removed,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,K-GWK,Removed,F,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,K-GWK,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/14/22,0:20,CML,K-GYK,Dead,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
7/15/22,11:30,CML,K-GYK,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/18/22,11:05,CML,K-GYK,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/19/22,13:00,CML,K-GYK,Dead,F,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
7/21/22,14:40,CML,K-GYK,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/22/22,12:50,CML,K-GYK,Dead,F,4,6,A,3,NA,NA,N,NA,NA,NA,NA,
7/26/22,12:00,CML,K-GYK,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/27/22,15:25,CML,K-GYK,Dead,F,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,K-GYK,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,K-GYK,Dead,F,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,K-GYK,Dead,F,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,K-GYK,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
7/14/22,0:20,CML,K-GYR,Removed,F,2,3,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
7/15/22,11:30,CML,K-GYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/18/22,11:05,CML,K-GYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/19/22,13:00,CML,K-GYR,Removed,F,4,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
7/21/22,14:40,CML,K-GYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/22/22,12:50,CML,K-GYR,Removed,F,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
7/26/22,12:00,CML,K-GYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/27/22,15:25,CML,K-GYR,Removed,F,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,K-GYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,K-GYR,Removed,F,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,K-GYR,Removed,F,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,K-GYR,Removed,F,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,K-GYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,K-GYR,Removed,F,1,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,K-GYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,K-GYR,Removed,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,K-GYR,Removed,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,K-GYR,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-B,Dead,F,2,10,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-B,Dead,F,4,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-B,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-B,Dead,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-B,Dead,F,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-B,Dead,F,4,7,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-B,Dead,F,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-BB (U-YWY),Molted,F,3,11,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-BB (U-YWY),Molted,F,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,"strong halo, good premolt"
8/24/22,8:00,CML,U-BB (U-YWY),Molted,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-BB (U-YWY),Molted,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-BB (U-YWY),Molted,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-BB (U-YWY),Molted,F,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-BB (U-YWY),Molted,F,2,3,M,1,NA,NA,N,50,22.1,NA,NA,0ld CW-43mm
7/27/22,15:25,CML,U-BBB,Removed,F,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
7/28/22,13:25,CML,U-BBB,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
7/29/22,13:00,CML,U-BBB,Removed,F,3,5.8,A,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-BBB,Removed,F,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-BBB,Removed,F,1,9,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-BBB,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-BBB,Removed,F,2,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/10/22,17:47,CML,U-BBB,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-BBB,Removed,F,1,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-BBB,Removed,F,2,4.5,A,3,NA,NA,N,NA,NA,NA,NA,strong halo
8/17/22,14:56,CML,U-BBB,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-BBK,Dead,F,3,12.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-BBK,Dead,F,4,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-BBK,Dead,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-BBK,Dead,F,4,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-BBK,Dead,F,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-BBK,Dead,F,NA,NA,D,3,NA,NA,N,NA,NA,NA,NA,
8/1/22,12:30,CML,U-BBW,Removed,F,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
8/3/22,10:10,CML,U-BBW,Removed,F,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
8/5/22,11:00,CML,U-BBW,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/8/22,12:47,CML,U-BBW,Removed,F,2,5.5,A,3,NA,NA,N,NA,NA,NA,NA,"mod halo, only 3 legs and 1 claw"
8/10/22,17:47,CML,U-BBW,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/12/22,14:37,CML,U-BBW,Removed,F,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/15/22,16:54,CML,U-BBW,Removed,F,2,6,A,3,NA,NA,N,NA,NA,NA,NA,
8/17/22,14:56,CML,U-BBW,Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/19/22,13:54,CML,U-BBY (U-YRR),Removed,F,3,10,A,3,NA,NA,N,NA,NA,NA,NA,
8/22/22,9:15,CML,U-BBY (U-YRR),Removed,F,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
8/24/22,8:00,CML,U-BBY (U-YRR),Removed,F,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
8/26/22,10:00,CML,U-BBY (U-YRR),Removed,F,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
8/29/22,9:00,CML,U-BBY (U-YRR),Removed,F,2,3.5,A,3,NA,NA,N,NA,NA,NA,NA,
9/2/22,12:00,CML,U-BBY (U-YRR),Removed,F,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
9/6/22,9:00,CML,U-BBY (U-YRR),Removed,F,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
